total_net_assets,fund_yield,annual_holdings_turnover,fund_annual_report_net_expense_ratio,asset_stocks,asset_bonds,fund_sector_basic_materials,fund_sector_communication_services,fund_sector_consumer_cyclical,fund_sector_consumer_defensive,fund_sector_energy,fund_sector_financial_services,fund_sector_healthcare,fund_sector_industrials,fund_sector_real_estate,fund_sector_technology,fund_sector_utilities,fund_price_earning_ratio,fund_bond_maturity,fund_bonds_aaa,fund_bonds_aa,fund_bonds_a,fund_bonds_bbb,fund_bonds_bb,fund_bonds_below_b,fund_return_ytd,fund_alpha_3years,investment_type_Blend,investment_type_Growth,investment_type_Value,size_type_Large,size_type_Medium,size_type_Small
66569064.0,0.0,0.0,0.0011,0.9989,0.0,0.0615,0.1524,0.035,0.0861,0.0,0.0683,0.3163,0.091,0.0127,0.1554,0.0212,22.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0
116635472.0,0.0101,0.0,0.005,1.0,0.0,0.0529,0.0119,0.0958,0.0494,0.056,0.0,0.2374,0.0868,0.0147,0.3831,0.012,29.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1174,0.0,1,0,0,1,0,0
25308960.0,0.0,0.0,0.0044,0.9986,0.0,0.0,0.1316,0.1288,0.0648,0.0,0.1061,0.2292,0.0384,0.015,0.2743,0.0118,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
115834512.0,0.0139,2.11,0.007,0.9957,0.0,0.0205,0.0365,0.0751,0.1789,0.0,0.1117,0.1292,0.1649,0.0412,0.1421,0.0999,23.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075,-1.91,0,0,1,1,0,0
0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0
125388616.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.99,5.59,0.0,0.0,0.0,0.0195,0.9531,0.0,0.0207,0.0,1,0,0,1,0,0
275570848.0,0.0604,0.95,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.3262,0.1904,0.0444,0.0,0,0,1,0,0,1
4617975.0,0.0,0.0,0.032,0.0,0.0,0.0003,0.0018,0.0004,0.0,0.0009,0.3135,0.0001,0.0011,0.6689,0.0126,0.0002,5.99,5.8,0.0373,0.0005,0.0032,0.0648,0.2577,0.1161,0.0,0.0,0,0,1,0,0,1
125442584.0,0.0729,1.01,0.0125,0.0,0.0,0.0047,0.0503,0.0449,0.0121,0.0849,0.0059,0.0174,0.0067,0.6642,0.1051,0.0037,3.9,0.0,0.1301,0.0,0.0,0.0022,0.1669,0.227,0.0411,1.54,0,0,1,0,1,0
28236180.0,0.0,0.0,0.0085,0.0,0.0,0.079,0.0564,0.1165,0.1057,0.0351,0.1687,0.1276,0.1504,0.03,0.097,0.0337,20.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
8242210.0,0.0,0.0,0.0045,0.9964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0517,0.0,0,1,0,0,0,1
65236412.0,0.0,0.0,0.0019,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
5643423232.0,0.0062,0.54,0.0008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56,0.59,0.28,0.1584,0.3851,0.1765,0.0,0.0,0.002,0.48,0,0,1,1,0,0
18855884.0,0.039,0.0,0.003,1.0,0.0,0.0359,0.1602,0.0152,0.1116,0.0267,0.1566,0.0438,0.0661,0.1312,0.0155,0.2372,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808,-3.71,0,0,1,1,0,0
7714323.0,0.0151,0.0,0.0045,0.9963,0.0,0.0842,0.085,0.0766,0.1525,0.0096,0.1154,0.1192,0.1331,0.0636,0.0946,0.0663,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604,-3.94,1,0,0,1,0,0
95780700160.0,0.0228,0.02,0.0007,0.0,0.0,0.0793,0.0553,0.1196,0.0978,0.0319,0.1591,0.1201,0.1632,0.0431,0.0981,0.0325,20.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989,-0.85,1,0,0,1,0,0
369970432.0,0.0167,0.2,0.004,0.0,0.0,0.0584,0.0507,0.131,0.0512,0.0173,0.1304,0.087,0.2537,0.0938,0.0968,0.0297,20.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302,-1.15,1,0,0,0,1,0
260420896.0,0.022,0.09,0.0048,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.9974,0.0,0.0,15.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946,-7.68,0,0,1,0,1,0
297918400.0,0.0093,0.29,0.0105,0.9958,0.0,0.1124,0.0853,0.2425,0.0435,0.0324,0.1666,0.0749,0.078,0.0401,0.096,0.0282,19.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121,-2.72,1,0,0,1,0,0
3031025920.0,0.0277,0.25,0.0046,0.9931,0.0,0.0,0.0,0.0,0.0,0.2236,0.0,0.0,0.3771,0.0,0.0,0.3993,22.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531,-8.05,0,0,1,1,0,0
80490032.0,0.0,0.0,0.0085,0.0,0.0,0.079,0.0564,0.1165,0.1057,0.0351,0.1687,0.1276,0.1504,0.03,0.097,0.0337,20.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,1,0,0,1,0,0
6375302656.0,0.0056,0.52,0.0018,0.9978,0.0,0.0482,0.026,0.1246,0.0395,0.0248,0.1004,0.1772,0.1882,0.0555,0.2068,0.0088,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643,-7.26,1,0,0,0,0,1
2038887.0,0.0,0.0,0.0075,0.9977,0.0,0.0,0.1078,0.0515,0.0,0.0,0.0164,0.1911,0.1069,0.0207,0.5057,0.0,33.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
131953568.0,0.0,0.0,0.0034,0.9988,0.0,0.1552,0.0367,0.1682,0.028,0.0317,0.1657,0.0344,0.2249,0.0358,0.1059,0.0135,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0
78840320.0,0.0,0.0,0.0059,0.9953,0.0,0.1749,0.0649,0.1119,0.0,0.0,0.1559,0.0202,0.3242,0.0,0.1235,0.0245,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,-1.97,0,1,0,0,1,0
128455488.0,0.0237,3.84,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.6782,0.0118,0.0829,0.1258,0.0497,0.0089,-0.0105,0.8,0,1,0,0,0,1
94072760.0,0.0031,0.16,0.0075,0.9983,0.0006,0.0,0.0,0.4202,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204,-0.9,1,0,0,1,0,0
4774402.0,0.0,0.0,0.0075,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0,1,0,1,0,0
682326016.0,0.0001,0.08,0.0093,0.0,0.0,0.0825,0.0182,0.064,0.0805,0.1213,0.3723,0.0359,0.0341,0.0,0.1743,0.0169,26.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015,2.3,1,0,0,1,0,0
631168256.0,0.0,0.0,0.0085,0.0,0.0,0.2243,0.0,0.0,0.0537,0.2137,0.3193,0.0728,0.0219,0.072,0.0224,0.0,26.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
12400311.0,0.0271,0.56,0.004,0.0,0.0,0.0,0.0026,0.0,0.0,0.1257,0.0,0.0,0.3924,0.0,0.0034,0.4759,19.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514,-4.0,0,0,1,1,0,0
1254936704.0,0.0,0.19,0.0075,0.9725,0.022,0.0,0.0,0.0,0.0,0.0,0.3154,0.0,0.0584,0.0,0.6261,0.0,36.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,3.95,0,1,0,1,0,0
632649792.0,0.0,1.52,0.006,0.9992,0.0,0.0,0.1252,0.1638,0.0114,0.0,0.0412,0.1479,0.02,0.0199,0.4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265,8.13,0,1,0,0,1,0
34365552.0,0.0019,1.27,0.008,0.9962,0.0,0.0191,0.073,0.21,0.166,0.0,0.104,0.1825,0.0637,0.083,0.094,0.0047,33.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137,9.79,0,1,0,1,0,0
241393568.0,0.0292,0.0,0.0025,0.9993,0.0,0.1,0.0839,0.129,0.12,0.077,0.0925,0.0748,0.2109,0.0,0.0544,0.0575,16.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394,0.0,0,0,1,1,0,0
190224816.0,0.0231,0.0,0.0015,0.9988,0.0,0.075,0.0631,0.096,0.082,0.0454,0.1717,0.1329,0.1626,0.0324,0.1101,0.0288,20.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0,1,0,0
446651168.0,0.0101,0.0,0.0009,1.0,0.0,0.0239,0.1091,0.0897,0.0574,0.0104,0.1229,0.147,0.07,0.036,0.321,0.0127,28.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467,0.0,1,0,0,1,0,0
310820736.0,0.02,0.26,0.0023,0.9993,0.0,0.1324,0.0694,0.1382,0.1069,0.1236,0.0574,0.0767,0.1543,0.0067,0.0825,0.0519,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428,0.0,0,0,1,1,0,0
28821446.0,0.0256,0.19,0.0035,0.9982,0.0,0.0913,0.0707,0.0878,0.0522,0.2653,0.161,0.0143,0.0718,0.0353,0.1164,0.0339,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472,0.0,0,0,1,1,0,0
5498013184.0,0.0191,0.77,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.6361,0.0547,0.1347,0.1047,0.0336,0.0089,0.0004,1.22,0,1,0,0,0,1
33717144.0,0.0,0.0,0.0049,0.2044,0.7926,0.08,0.0574,0.1155,0.1043,0.0346,0.176,0.1225,0.1508,0.03,0.0939,0.035,22.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
217161600.0,0.0063,0.19,0.0075,0.9958,0.0,0.0,0.0992,0.0099,0.0,0.0,0.0377,0.124,0.0611,0.0,0.6353,0.0327,31.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,12.1,0,1,0,0,1,0
180727904.0,0.0146,0.15,0.0019,0.9995,0.0,0.032,0.1247,0.1061,0.092,0.0728,0.0911,0.1578,0.0935,0.0071,0.1997,0.0233,20.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047,0.0,0,0,1,1,0,0
44719192.0,0.0061,0.28,0.0023,1.0,0.0,0.0509,0.0438,0.1637,0.0558,0.0572,0.0625,0.1094,0.2175,0.0542,0.1552,0.0299,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3326,0.0,1,0,0,0,0,1
10406422528.0,0.0194,0.25,0.0004,0.997,0.0,0.0321,0.0616,0.0816,0.0881,0.0578,0.2231,0.1412,0.1251,0.0483,0.0941,0.0469,19.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672,-5.27,0,0,1,1,0,0
146975296.0,0.0138,0.0,0.0059,0.9975,0.0,0.1584,0.0958,0.2818,0.0581,0.0,0.0,0.0207,0.1791,0.0408,0.1653,0.0,10.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643,-9.45,0,0,1,1,0,0
1338400.0,0.0,0.0,0.0059,0.9951,0.0,0.0405,0.0212,0.1731,0.0095,0.0,0.1284,0.1325,0.2435,0.0,0.2512,0.0,37.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173,0.0,0,1,0,0,1,0
6583365.0,0.0,0.0,0.0048,0.9966,0.0,0.0131,0.1087,0.107,0.0824,0.0163,0.1411,0.1332,0.1019,0.0322,0.2457,0.0184,26.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1151,0.0,1,0,0,1,0,0
1091176448.0,0.0066,0.49,0.0015,1.0,0.0,0.0386,0.022,0.1524,0.0408,0.0194,0.0843,0.1824,0.1936,0.0527,0.2078,0.0061,28.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226,-5.4,0,1,0,0,1,0
2838392064.0,0.0107,0.17,0.001,0.9998,0.0,0.0527,0.0163,0.1489,0.042,0.0252,0.152,0.1117,0.1788,0.0966,0.1474,0.0284,21.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1751,-7.57,1,0,0,0,1,0
983786496.0,0.0197,0.51,0.0015,0.9999,0.0,0.0655,0.0113,0.143,0.0432,0.0304,0.2125,0.0495,0.1663,0.1358,0.0943,0.0481,18.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2291,-10.27,0,0,1,0,0,1
1418897.0,0.0,0.0,0.0059,0.9962,0.0,0.1717,0.0,0.0153,0.0346,0.1824,0.0,0.0,0.0029,0.5334,0.0,0.0598,28.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303,0.0,1,0,0,0,1,0
1307549.0,0.0,0.0,0.0048,0.9946,0.0,0.0,0.1607,0.1953,0.0216,0.0137,0.112,0.1017,0.0265,0.0,0.3685,0.0,30.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795,0.0,0,1,0,1,0,0
29536268288.0,0.0213,0.07,0.0009,0.0,0.0,0.085,0.0709,0.1257,0.0819,0.0439,0.1734,0.0929,0.1278,0.0366,0.1324,0.0295,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034,0.06,1,0,0,1,0,0
318960960.0,0.0,0.0,0.0049,0.996,0.0,0.0,0.1,0.0366,0.0,0.0,0.0,0.2852,0.0848,0.0,0.4934,0.0,29.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799,2.19,0,1,0,0,0,1
3515894.0,0.0,0.0,0.0079,0.1244,0.8734,0.0227,0.1114,0.12,0.0632,0.0286,0.1423,0.1309,0.0886,0.0257,0.2422,0.0245,26.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
25283690.0,0.0,0.0,0.0015,0.9983,0.0,0.0256,0.0927,0.1257,0.0658,0.0253,0.1517,0.1312,0.0799,0.0331,0.246,0.0231,27.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.0,1,0,0,1,0,0
35709952.0,0.0317,0.0,0.0012,0.9987,0.0,0.0771,0.0549,0.0624,0.1588,0.0553,0.0595,0.1045,0.0666,0.1052,0.0875,0.1681,19.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124,-6.42,0,0,1,0,1,0
102027960.0,0.0,0.0,0.0033,0.0,0.0,0.0582,0.1056,0.1557,0.0827,0.044,0.1989,0.042,0.0479,0.0174,0.2381,0.0094,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
2465944.0,0.0,0.0,0.0049,0.9981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1177,0.0,1,0,0,0,0,1
20284924.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.44,0.0264,0.0411,0.2554,0.6771,0.0,0.0,0.0,0.0,0,1,0,0,1,0
741810816.0,0.0174,0.25,0.0049,0.0,0.0,0.103,0.1075,0.1346,0.0654,0.0599,0.2124,0.038,0.0416,0.0209,0.1921,0.0246,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934,0.0,1,0,0,1,0,0
39920628.0,0.0038,0.17,0.004,0.0,0.0,0.0,0.0096,0.8524,0.0822,0.0,0.0,0.0,0.0287,0.0,0.027,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.9,0,1,0,1,0,0
476312384.0,0.0274,0.08,0.0039,0.0,0.0,0.1004,0.0698,0.1241,0.092,0.0327,0.1517,0.1154,0.1592,0.0306,0.0767,0.0474,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1029,-1.7,1,0,0,1,0,0
37700160.0,0.0142,0.11,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9415,0.0,0.0226,0.0,0.0358,0.0,15.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185,-2.97,0,0,1,1,0,0
48881768.0,0.0169,0.11,0.004,0.0,0.0,0.0059,0.0,0.0047,0.0,0.0,0.0,0.9895,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123,4.86,1,0,0,1,0,0
713924864.0,0.0126,0.07,0.0029,0.0,0.0,0.0307,0.0871,0.1148,0.0611,0.0268,0.1489,0.133,0.1134,0.0319,0.2183,0.0338,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,-1.49,1,0,0,1,0,0
2246222592.0,0.0077,0.2,0.0042,0.0,0.0,0.0406,0.0322,0.15,0.0387,0.0265,0.1327,0.1346,0.1441,0.0526,0.2074,0.0407,22.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561,-4.62,1,0,0,0,1,0
63721416.0,0.0054,0.12,0.004,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.984,0.0,30.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443,9.61,0,1,0,1,0,0
428641024.0,0.0111,0.56,0.0042,0.999,0.0,0.05,0.0137,0.1531,0.0357,0.0261,0.1552,0.1139,0.1723,0.0912,0.1591,0.0296,20.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431,-10.13,1,0,0,0,0,1
0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
19340992.0,0.0226,0.0,0.0012,0.9986,0.0,0.0522,0.0369,0.0355,0.1878,0.0489,0.0478,0.2362,0.0553,0.0536,0.0855,0.1603,23.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1165,-1.42,0,0,1,1,0,0
189598928.0,0.0071,0.0,0.0012,0.9941,0.0,0.0171,0.0491,0.1323,0.0653,0.0219,0.1314,0.1297,0.0958,0.0294,0.3072,0.0208,28.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242,0.45,0,1,0,1,0,0
1571094400.0,0.0074,1.53,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.1995,0.5076,0.1617,0.0283,0.0009,0.0,0.0006,0.0,0,0,1,0,1,0
9782642688.0,0.0466,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,0.0,0.0,0.0,-0.001,0.5037,0.1267,0.0277,3.15,0,0,1,0,0,1
603413184.0,0.0041,3.12,0.0108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3206,-28.87,1,0,0,0,1,0
74026920.0,0.0,0.0,0.0029,0.0,0.0,0.016,0.0571,0.1049,0.0393,0.0084,0.1316,0.2043,0.1286,0.0239,0.286,0.0,26.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677,0.0,0,1,0,1,0,0
47515472.0,0.0172,0.0,0.005,1.0,0.0,0.0,0.2718,0.2826,0.3198,0.0,0.0781,0.0044,0.0,0.0,0.0433,0.0,34.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663,0.0,0,1,0,1,0,0
872339648.0,0.0259,0.0,0.0037,0.9932,0.0,0.0972,0.1131,0.0668,0.1335,0.0461,0.0837,0.1065,0.1043,0.0776,0.0714,0.1,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0862,-3.02,0,0,1,1,0,0
175176240.0,0.0097,0.0,0.0029,0.9981,0.0,0.0879,0.0359,0.0708,0.068,0.0739,0.0953,0.1217,0.1283,0.1277,0.1438,0.0468,16.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367,-7.48,1,0,0,0,0,1
676948352.0,0.0157,0.0,0.0018,0.9967,0.0,0.08,0.0574,0.0631,0.1242,0.0491,0.0827,0.1337,0.0838,0.0866,0.1328,0.1066,21.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1648,-4.76,0,0,1,0,1,0
349485216.0,0.0141,0.0,0.0012,0.999,0.0,0.0155,0.07,0.1159,0.0769,0.0282,0.1384,0.1352,0.0915,0.0347,0.2771,0.0166,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475,0.51,1,0,0,1,0,0
43670180.0,0.0,0.0,0.0089,0.9938,0.0,0.0264,0.0644,0.1122,0.0491,0.0,0.2534,0.1423,0.1478,0.004,0.2005,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536,0.0,1,0,0,1,0,0
3818063.0,0.0,0.0,0.0079,0.0576,0.9423,0.0227,0.1114,0.12,0.0632,0.0286,0.1423,0.1309,0.0886,0.0257,0.2422,0.0245,26.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
1096629248.0,0.0146,0.0,0.0012,0.999,0.0,0.0145,0.0805,0.1262,0.0662,0.0298,0.1102,0.1385,0.118,0.0387,0.2524,0.0251,19.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2183,-4.8,0,0,1,1,0,0
55763616.0,0.0,0.0,0.0079,0.9935,0.0,0.0,0.0,0.3145,0.6078,0.0,0.0,0.0,0.0,0.0,0.0777,0.0,31.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0,1,0,1,0,0
2363817472.0,0.0193,0.18,0.0035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913,-8.22,0,0,1,1,0,0
444465536.0,0.0677,0.77,0.0124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657,0.0,0.0159,0.3272,0.0,0.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2907,-11.99,0,0,1,0,0,1
84740928.0,0.0199,0.16,0.0035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308,0.07,0,0,1,0,1,0
75919096.0,0.0208,0.21,0.0035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2748,-11.7,0,0,1,0,0,1
354506048.0,0.0718,1.0,0.0035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1513,-22.98,0,0,1,0,0,1
63181700.0,0.0421,1.47,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,0.8069,0.0,0.0,0.0112,0.0896,0.0056,0.029,0.0,1,0,0,0,0,1
4192865.0,0.0,0.0,0.0075,0.0,0.0,0.0145,0.1111,0.1332,0.0404,0.0,0.0345,0.1731,0.2073,0.0,0.286,0.0,35.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
106651920.0,0.0223,0.53,0.0061,0.999,0.0,0.0,0.441,0.3302,0.0455,0.0,0.0255,0.0226,0.0085,0.0,0.1267,0.0,29.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264,3.19,0,1,0,1,0,0
13192271.0,0.0,0.0,0.0059,0.0,0.0,0.0102,0.087,0.3826,0.0404,0.0005,0.1576,0.1296,0.0556,0.0712,0.0329,0.0324,15.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629,0.0,1,0,0,1,0,0
147048960.0,0.0,0.0,0.0065,0.9967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0,0.9789,0.0,31.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0,1,0,1,0,0
14179191.0,0.0265,1.43,0.0069,0.9966,0.0,0.1211,0.0481,0.2164,0.0808,0.0068,0.116,0.024,0.2208,0.004,0.1545,0.0075,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018,-1.46,0,0,1,1,0,0
186036288.0,0.0001,1.64,0.0079,0.9988,0.0,0.0,0.0,0.4333,0.0,0.0,0.0,0.0,0.2332,0.0778,0.1778,0.0779,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189,23.94,1,0,0,1,0,0
102453296.0,0.0,0.0,0.0079,0.9901,0.0,0.0363,0.0413,0.1105,0.0359,0.0407,0.1356,0.2116,0.1434,0.0807,0.1411,0.0229,17.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766,0.0,1,0,0,0,0,1
192845168.0,0.0055,0.31,0.0075,0.9967,0.0,0.0816,0.0656,0.1213,0.1243,0.0028,0.0127,0.183,0.1891,0.0032,0.2101,0.0064,29.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1014,-1.63,0,1,0,1,0,0
5502255.0,0.0002,0.73,0.008,0.9984,0.0,0.0087,0.0,0.0,0.0053,0.0,0.0,0.986,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0,0,1,0,1,0,0
12151462.0,0.0,0.0,0.006,0.0,0.0,0.0,0.3476,0.3214,0.0,0.0,0.1623,0.0057,0.0,0.0581,0.105,0.0,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
